materialSampleID,principalInvestigator,locality,phylum,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferenceProtocol,yearCollected,monthCollected,dayCollected,genus,species,permitInformation,basisOfIdentification,country,lifeStage,sex,geneticTissueType,stateProvince,island,islandGroup,establishmentMeans,habitat,microHabitat,substratum,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,associatedTaxa,wormsID,weight,length,class,order,family,subSpecies,vernacularName,taxonRemarks,sampleOwnerInstitutionCode,fundingSource,occurrenceID,catalogNumber,associatedSequences,recordedBy,identifiedBy,yearIdentified,monthIdentified,dayIdentified,preservative,samplingProtocol,plateID,wellID,extractionID,previousTissueID,tissueStorageID,associatedMedia,associatedReferences,previousIdentifications,occurrenceRemarks,fieldNotes,eventRemarks,bcid
621,Cynthia Riginos,Lizard Island,Chordata,-14.64596667,145.4539667,,GPS,2009,4,11,Pomacentrus,coelestis,"""G09/281114.1 & 118636; GBRMPA & QLD Fisheries""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,621,,"""JF718008; JF718131""",Treml/Mirams/Aguirre,Treml/Mirams/Aguirre,2009,4,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,"Jacob (JCU) caught using a barrier net, photo on file",ark:/21547/qI2621
855,Cynthia Riginos,Ningaloo Marine Park,Chordata,-23.0409,113.8202,,GPS,2009,6,9,Pomacentrus,coelestis,"""SF006619/CE002227; WA-DEC""",Morphology,Australia,adult,,,Western Australia,,,,,,,3.5,3.5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,855,,"""JF718026; JF718151""",Treml/Riginos,Treml/Riginos,2009,6,9,DMSO,whole,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2855
849,Cynthia Riginos,Ningaloo Marine Park,Chordata,-23.0409,113.8202,,GPS,2009,6,9,Pomacentrus,coelestis,"""SF006619/CE002227; WA-DEC""",Morphology,Australia,adult,,,Western Australia,,,,,,,3.5,3.5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,849,,JF718145,Treml/Riginos,Treml/Riginos,2009,6,9,DMSO,whole,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2849
234,Cynthia Riginos,Heron Island,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,234,,"""JF717987; JF718121""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x",,,,,ark:/21547/qI2234
BS09,Shang-Yin Liu,"Bohnotsu, Kagoshima, Japan",Chordata,31.17051,131.000977,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2BS09
KN01,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN01
NS05,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS05
OS07,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS07
TS12,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS12
SK08,Shang-Yin Liu,"Sesoko Island, Okinawa, Japan",Chordata,26.654209,127.859573,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2SK08
OS06,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS06
TS09,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS09
NS13,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS13
FS07,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS07
KN21,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN21
BS10,Shang-Yin Liu,"Bohnotsu, Kagoshima, Japan",Chordata,31.17051,131.000977,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2BS10
NS12,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS12
TN21,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN21
TN04,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN04
NS03,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS03
OS01,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS01
KN10,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN10
TS06,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS06
NS21,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS21
OS27,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS27
SK17,Shang-Yin Liu,"Sesoko Island, Okinawa, Japan",Chordata,26.654209,127.859573,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2SK17
TN05,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN05
NS07,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS07
TS16,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS16
TN13,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN13
KN06,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN06
TS15,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS15
OS09,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS09
OS24,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS24
FS01,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS01
KN05,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN05
NS02,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS02
NS20,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS20
BS13,Shang-Yin Liu,"Bohnotsu, Kagoshima, Japan",Chordata,31.17051,131.000977,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2BS13
KN03,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN03
NS10,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS10
OS16,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS16
OS28,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS28
FS14,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS14
FS05,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS05
OS10,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS10
NS06,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS06
KN08,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN08
KN07,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN07
TS20,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS20
TS04,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS04
NS09,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS09
OS18,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS18
KN13,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN13
NS04,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS04
1831,Cynthia Riginos,Wingram Island,Chordata,-11.77439,136.53316,,GPS,2010,9,19,Pomacentrus,coelestis,2007-2008/S17/2696; NT Fisheries,Morphology,Australia,adult,,,"""Wessel Island, NT""",,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1831,,KJ779160,Treml,Treml,2010,9,19,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""fish was frozen in field, transferred to DMSO 3 days later. DNA in whole fish probably no good.""",ark:/21547/qR21831
2219,Cynthia Riginos,Ndoke Ndoke island,Chordata,-8.338566667,157.5027,,Handheld GPS,2010,12,11,Pomacentrus,coelestis,The Research Act 1982 (No. 9 of 1982) Research Permit; Solomon Islands Minister for Education and Human Resources Development,Morphology,Solomon Islands,adult,,,Roviana Lagoon,,,,,,,2,2,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Explorers Club Exploration Fund to Liggins""",2219,,KJ779316,Liggins/Keyse,Liggins/Keyse,2010,12,11,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR22219
1851,Cynthia Riginos,Inner Gneerings,Chordata,-26.64506667,153.1608,,Boat GPS,2010,10,30,Pomacentrus,coelestis,QLD118636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,10,10,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, Ecological Society_of Australia Student Research Grant to Liggins""",1851,,KJ779225,Liggins,Liggins,2010,10,30,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,Temporal replicate,ark:/21547/qR21851
1434,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010128; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1434,,KJ779150,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21434
1097,Cynthia Riginos,Mooloolaba,Chordata,-26.64805,153.1827,,GPS,2009,7,26,Pomacentrus,coelestis,QLD18636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,14,14,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1097,,KJ779898; KJ779215,Treml/Liggins,Treml/Liggins,2009,7,26,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""no photo, 5-7cm""",ark:/21547/qR21097
SLT_81,Cynthia Riginos,Solitary Islands,Chordata,-30.303199,153.162965,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SLT_81,,KJ779936; KJ779306,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SLT_81
OTR_10,Cynthia Riginos,One Tree Island,Chordata,-23.421607,151.902092,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,OTR_10,,KJ779920; KJ779281,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2OTR_10
2516,Cynthia Riginos,Lizard Island,Chordata,-14.68687917,145.442325,,Google Earth,2011,1,28,Pomacentrus,coelestis,G10/33597.1 & 118636; GBRMPA & QLD Fisheries,Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,3,3,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Great Barrier Reef Marine Park Authority's Science for Management Award to Liggins, Ecological Society of Australia Student Research Grant to Liggins """,2516,,KJ779110,Liggins,Liggins,2011,1,28,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, put in DMSO for first 24 hours then put in EtOH""",ark:/21547/qR22516
1586,Cynthia Riginos,East of Dili,Chordata,-8.521311667,125.6056667,,google earth,2010,8,3,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1586,,KJ779949; KJ779358,Liggins,Liggins,2010,8,3,DMSO,whole,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR21586
2441,Cynthia Riginos,Male Male Island,Chordata,-8.788563889,158.2522389,,google earth,2010,12,16,Pomacentrus,coelestis,The Research Act 1982 (No. 9 of 1982) Research Permit; Solomon Islands Minister for Education and Human Resources Development,Morphology,Solomon Islands,adult,,,Marovo Lagoon,,,,,,,3,3,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Explorers Club Exploration Fund to Liggins""",2441,,KJ779323,Liggins/Keyse,Liggins/Keyse,2010,12,16,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR22441
MRB_100,Cynthia Riginos,Merimbula,Chordata,-36.881758,149.947219,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,MRB_100,,KJ779244,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MRB_100
SYD_74,Cynthia Riginos,Sydney,Chordata,-33.884749,151.297628,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SYD_74,,KJ779945; KJ779348,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SYD_74
2682,Cynthia Riginos,Lizard Island,Chordata,-14.68743611,145.4542417,,Google Earth,2011,1,31,Pomacentrus,coelestis,G10/33597.1 & 118636; GBRMPA & QLD Fisheries,Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,2,2,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Great Barrier Reef Marine Park Authority's Science for Management Award to Liggins, Ecological Society of Australia Student Research Grant to Liggins """,2682,,KJ779111,Liggins,Liggins,2011,1,31,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR22682
