materialSampleID	principalInvestigator	locality	phylum	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceProtocol	yearCollected	monthCollected	dayCollected	genus	species	permitInformation	basisOfIdentification	WoRMSID	country	occurrenceRemarks	islandGroup	occurrenceID	preservative
3570.05	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3570.06	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3570.07	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3570.08	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3570.09	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3624.01	Paul Barber	Komodo	Chordata	-8.507283136	119.71115	NA	Google Earth	2006	8	27	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Komodo	NA	NA	Ethanol
3886.01	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.02	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.03	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.04	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.05	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.06	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.08	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.09	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3886.1	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	2006	6	20	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Karimunjawa Fish market	NA	NA	Ethanol
3887.01	Paul Barber	"padang, padang city, west sumatra, indonesia"	Chordata	-0.95	100.3530556	1.00E+05	Geocoded in Google Maps	2006	8	14	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Padang Fish Market	NA	NA	Ethanol
3887.02	Paul Barber	"padang, padang city, west sumatra, indonesia"	Chordata	-0.95	100.3530556	1.00E+05	Geocoded in Google Maps	2006	8	14	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Padang Fish Market	NA	NA	Ethanol
3887.03	Paul Barber	"padang, padang city, west sumatra, indonesia"	Chordata	-0.95	100.3530556	1.00E+05	Geocoded in Google Maps	2006	8	14	Scomberomorus	commerson	NA	Morphology	127024	Indonesia	Padang Fish Market	NA	NA	Ethanol
1354.01	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.02	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.03	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.04	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.05	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.07	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.08	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.09	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.1	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.11	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.12	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.13	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.14	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.15	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.16	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.17	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.18	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.19	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1354.2	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1358.01	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.02	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.03	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.04	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.05	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.06	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.09	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.1	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.11	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.12	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.15	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.16	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.17	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.18	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.19	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.2	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1358.21	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1492.01	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.02	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.03	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.04	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.05	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.06	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.07	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.08	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.09	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.1	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.11	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.12	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.13	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.14	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.15	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.16	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.17	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.19	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1492.2	Paul Barber	"sorong, west papua, indonesia"	Chordata	-0.8666667	131.25	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	"Sorong Fish Market, Raja Ampat"	NA	NA	Ethanol
1524.01	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.02	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.03	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.04	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.05	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.06	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.07	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.08	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.09	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.12	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.13	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.14	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.15	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.16	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1524.2	Paul Barber	Biak - Adoki Village	Chordata	-1.142166667	135.9945833	NA	GPS	2005	4	3	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Biak - Adoki Village	NA	NA	Ethanol
1526.01	Paul Barber	"manado, north sulawesi, indonesia"	Chordata	1.4917014	124.842843	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Manado Fish Market	NA	NA	Ethanol
1526.02	Paul Barber	"manado, north sulawesi, indonesia"	Chordata	1.4917014	124.842843	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Manado Fish Market	NA	NA	Ethanol
1526.03	Paul Barber	"manado, north sulawesi, indonesia"	Chordata	1.4917014	124.842843	1.00E+05	Geocoded in Google Maps	2005	4	6	Rastrelliger	kanagurta	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127020	Indonesia	Manado Fish Market	NA	NA	Ethanol
