#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:test" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:test" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:test" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:test" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:test">
#                    <taxonset id="TaxonSet.test" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:test" name="distribution" x="@popSize.t:test">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@test" id="treeLikelihood.test" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:test">
#            <siteModel id="SiteModel.s:test" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:test" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:test" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:test" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:test" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:test" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:test" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	popSize	CoalescentConstant	
548000	-1035.1378943157147	-1086.9324422763063	51.79454796059169	-1086.9324422763063	0.008803166257532878	0.0028961957912818624	45.950190761334575	
549000	-1042.757201883202	-1089.7662218907735	47.009020007571394	-1089.7662218907735	0.005895932797417164	0.0028156102948576817	41.136443767698125	
550000	-1044.7569909050708	-1089.0615160864945	44.30452518142375	-1089.0615160864945	0.012282848282623804	0.005086023002954422	39.02326609223006	
551000	-1045.3535968553126	-1087.431182329567	42.07758547425438	-1087.431182329567	0.011950103700496225	0.009563732004953484	37.42780822324542	
552000	-1040.1006033092808	-1087.7650015656748	47.66439825639385	-1087.7650015656748	0.013271302550366081	0.0033183267283360095	41.95610363580153	
553000	-1037.5463482461778	-1086.8576447843327	49.31129653815489	-1086.8576447843327	0.006372264180232212	0.0036372935295850345	43.694781128433256	
554000	-1036.5877492394347	-1088.4366345753656	51.84888533593089	-1088.4366345753656	0.005395616672255525	0.0015036075575140327	45.348997315923626	
555000	-1044.2669433342317	-1089.6910502547555	45.42410692052389	-1089.6910502547555	0.008122411247953112	0.0029166540919474022	39.58678874190155	
556000	-1043.0194862326023	-1086.8782141472543	43.85872791465197	-1086.8782141472543	0.00699413406044356	0.0023713394183479926	37.81442758659779	
557000	-1031.4917486458555	-1086.7324772435416	55.24072859768608	-1086.7324772435416	0.004859688434166262	0.0017436672015065271	48.88896380115712	
558000	-1036.168485240274	-1086.005310016768	49.83682477649384	-1086.005310016768	0.006690040582879249	0.0017192883432348672	43.47097994878408	
559000	-1038.5786864835814	-1087.9469069460977	49.36822046251633	-1087.9469069460977	0.006803244749377221	0.003958422098965719	43.83631066953721	
560000	-1032.374980371875	-1084.8483782112621	52.47339783938708	-1084.8483782112621	0.006994805013017834	0.0018039795924685732	46.155637669602555	
561000	-1039.144196202724	-1085.7454374551714	46.60124125244732	-1085.7454374551714	0.007499913038821256	0.005184505125623246	41.33916036712459	
562000	-1039.6262727361266	-1088.998371654765	49.37209891863838	-1088.998371654765	0.009131211243898573	0.002794210325260134	43.49189317513101	
563000	-1038.147666966858	-1085.9613952862478	47.81372831938981	-1085.9613952862478	0.007824239985020975	0.0033086501257840466	42.10251332963301	
564000	-1038.5638148907383	-1086.373814124157	47.80999923341872	-1086.373814124157	0.008806151476021587	0.004472237458051658	42.40013278772845	
565000	-1038.991143998297	-1086.3611098527085	47.36996585441149	-1086.3611098527085	0.009799064074062638	0.0035201753017947866	41.72072136544554	
566000	-1039.8944973027294	-1088.1862230692218	48.29172576649229	-1088.1862230692218	0.005958514157943574	0.003403922194964478	42.608898841016604	
567000	-1038.6395128023603	-1087.0756374723699	48.43612467000962	-1087.0756374723699	0.007065504980968855	0.0016406878526373226	42.023484967270456	
568000	-1037.973964871709	-1085.5111713632018	47.53720649149283	-1085.5111713632018	0.010005025247987857	0.004998780850316156	42.23864526527667	
569000	-1035.062354045668	-1086.6825800389229	51.62022599325502	-1086.6825800389229	0.005323416448702652	0.0011471819119778267	44.84977913790739	
570000	-1043.3577874024843	-1087.9463612589634	44.588573856479215	-1087.9463612589634	0.006275327953603802	0.006530334434439629	39.55727673454895	
571000	-1035.4461106923643	-1085.787978200054	50.34186750768983	-1085.787978200054	0.00790008673353504	0.001741573961333563	43.98890150853134	
572000	-1031.761249044574	-1086.7948715056564	55.03362246108233	-1086.7948715056564	0.006002976523106272	0.0020214551821143368	48.82968482134432	
573000	-1035.860076762041	-1087.6455483481354	51.785471586094495	-1087.6455483481354	0.006496014284240838	0.0022362750425502387	45.68252786134779	
574000	-1042.7749513151132	-1085.9466964175667	43.17174510245361	-1085.9466964175667	0.008350014501793448	0.009767349806017492	38.5430349943889	
575000	-1048.7452042899072	-1094.2580967584256	45.5128924685184	-1094.2580967584256	0.014553769735976815	0.004241303138541968	40.050007755555384	
576000	-1044.563629854096	-1090.282436717092	45.71880686299586	-1090.282436717092	0.009147925837378171	0.0032545074837214078	39.99109253754097	
577000	-1035.3983590397695	-1086.7285897571985	51.330230717429004	-1086.7285897571985	0.007717178962697347	0.002106255298998518	45.167387069407226	
578000	-1038.6272467151052	-1087.2151852762831	48.587938561177936	-1087.2151852762831	0.005981236849885603	0.0037860290264935563	43.011501001750574	
579000	-1036.9292881512831	-1087.3387432093923	50.40945505810929	-1087.3387432093923	0.005114222166028584	0.0022250017059891915	44.301457461481775	
580000	-1036.8284885080243	-1086.2309009490016	49.402412440977194	-1086.2309009490016	0.006603342477190611	0.002785197359161524	43.51897589791252	
581000	-1042.3903395031502	-1088.0265109950856	45.636171491935436	-1088.0265109950856	0.012984298046652798	0.004799423250740994	40.2969119675522	
582000	-1036.2886754826272	-1086.3445459628815	50.055870480254306	-1086.3445459628815	0.00960701305567878	0.002299547013780268	43.980827354279654	
583000	-1040.3732939139827	-1087.8933392799295	47.52004536594688	-1087.8933392799295	0.005259053302873673	0.004155797909397909	42.03679453279178	
584000	-1037.8604469128666	-1086.3990203647595	48.53857345189293	-1086.3990203647595	0.010053769819839454	0.0037174083079109708	42.94384490697182	
585000	-1040.176135936576	-1088.3153577621815	48.13922182560543	-1088.3153577621815	0.00523547270703155	0.002153614539936646	41.99861415852524	
586000	-1033.1283217267116	-1087.1037698847974	53.97544815808582	-1087.1037698847974	0.006674147764727658	0.0013693894114194891	47.38205783450133	
587000	-1033.5630537357672	-1086.2863828779323	52.72332914216511	-1086.2863828779323	0.0055401376086927825	0.0018206488071901591	46.41476678821224	
588000	-1030.701774298314	-1085.494532742073	54.792758443759226	-1085.494532742073	0.008047061474137819	0.0017863674556315443	48.46518736830427	
589000	-1034.698188343841	-1085.5693770901391	50.87118874629816	-1085.5693770901391	0.007730847916010152	0.002055308857081028	44.68385959938755	
590000	-1041.290311194285	-1087.5471285711078	46.256817376822696	-1087.5471285711078	0.008517716671756988	0.004957784700956255	40.950021105935505	
591000	-1038.2693355040567	-1085.4797601654836	47.210424661426856	-1085.4797601654836	0.008561659615194386	0.0044657941793416435	41.79911644867029	
592000	-1038.7806343664236	-1087.509628867671	48.72899450124744	-1087.509628867671	0.0091979869279267	0.004161899178681596	43.24721072569576	
593000	-1036.270657190395	-1087.0163741482334	50.74571695783844	-1087.0163741482334	0.005873314654906352	0.00362448337250883	45.125673439077694	
594000	-1035.815406094106	-1085.5691178520328	49.7537117579267	-1085.5691178520328	0.008721739156452184	0.0019623330758672427	43.52009058911852	
595000	-1040.8455349587516	-1086.8870829748394	46.04154801608773	-1086.8870829748394	0.008814525292883766	0.0034635770616329603	40.37609462497999	
596000	-1037.8343336329583	-1085.9582051591983	48.12387152623996	-1085.9582051591983	0.007552308109729173	0.004114199132413383	42.6305604409179	
597000	-1034.0441937964906	-1090.2866154887172	56.2424216922265	-1090.2866154887172	0.004881138914832581	0.0012979591315594148	49.59545954532905	
598000	-1042.7384825933377	-1087.5217842569762	44.783301663638554	-1087.5217842569762	0.006974417214352969	0.005642977721373482	39.605958275624545	
599000	-1033.6435806591219	-1086.6736146303485	53.030033971226715	-1086.6736146303485	0.006600603676714679	9.536138998013444E-4	46.07478228560126	
600000	-1039.8219762285903	-1087.6653908749793	47.84341464638901	-1087.6653908749793	0.005851723715205576	0.003392393918134954	42.15719521011942	
601000	-1044.5151650896971	-1088.0671474102555	43.5519823205584	-1088.0671474102555	0.008024841892862964	0.007635370888932064	38.677018556530285	
602000	-1037.9092026121568	-1086.7018444197677	48.79264180761086	-1086.7018444197677	0.006152190847329197	0.003147988778138353	43.03165029441843	
603000	-1037.8515499483417	-1086.9187779514268	49.067228003085205	-1086.9187779514268	0.006660282638172123	0.002866337514302988	43.21250781151005	
604000	-1035.6700862231326	-1086.5858389623618	50.91575273922929	-1086.5858389623618	0.004845410110058826	0.003928321897639023	45.37620979688246	
605000	-1038.4871313111264	-1087.2566421968534	48.76951088572706	-1087.2566421968534	0.0058285664759559035	0.004474643422397375	43.36018227315111	
606000	-1040.875865385414	-1087.75129022574	46.87542484032586	-1087.75129022574	0.007531468352541995	0.003332384253171653	41.17135760107957	
607000	-1037.9732025324142	-1086.0450554582364	48.07185292582216	-1086.0450554582364	0.007148856319572967	0.004334256696353452	42.630647776708194	
608000	-1037.7782974414786	-1086.9548075312737	49.17651008979517	-1086.9548075312737	0.006069727005341206	0.0028311354297748254	43.309432653938764	
609000	-1046.3459268921386	-1087.8773825109306	41.531455618791995	-1087.8773825109306	0.009268680482263432	0.00983280870864564	36.909424961401115	
610000	-1039.3172375193126	-1088.4247744112513	49.10753689193878	-1088.4247744112513	0.007014304858931843	0.003024207757345102	43.306430771739755	
611000	-1037.8943837341053	-1086.4416442252884	48.54726049118321	-1086.4416442252884	0.007084202819061442	0.0023853568828386216	42.50885396175729	
612000	-1035.4351222476423	-1085.3962541935805	49.961131945938185	-1085.3962541935805	0.007378586567289346	0.0030092381681329633	44.155063613393494	
613000	-1035.5750392088387	-1086.5320643594623	50.9570251506237	-1086.5320643594623	0.008540098315554185	0.002650263060458808	45.02392877481061	
614000	-1041.1040111076009	-1085.974802051342	44.870790943741255	-1085.974802051342	0.008220941497400058	0.006331957754952323	39.80864513508038	
615000	-1040.6772422074257	-1087.3439441340447	46.6667019266191	-1087.3439441340447	0.0068880971648803205	0.004734745527189137	41.31387462989292	
616000	-1033.0152773719012	-1086.2817815158808	53.266504143979475	-1086.2817815158808	0.004611436181861733	0.0018847406383235917	46.99253908402933	
617000	-1040.813589681345	-1087.1067257009952	46.29313601965012	-1087.1067257009952	0.012235437799644745	0.0054291438092905755	41.07716218433433	
618000	-1038.2886791425858	-1087.106377111627	48.81769796904118	-1087.106377111627	0.011778691630770515	0.0034841990345554396	43.158180875590745	
619000	-1041.9583990435444	-1087.1880595079624	45.22966046441802	-1087.1880595079624	0.01176478964965485	0.0049223730713109015	39.91569593122287	
620000	-1033.1054842268975	-1085.186850960904	52.0813667340065	-1085.186850960904	0.007667297244924381	0.0020441181216288504	45.888577915142676	
621000	-1039.2935597835458	-1087.5054918222083	48.21193203866247	-1087.5054918222083	0.0070105434168927505	0.0033499071998299873	42.51310940359032	
622000	-1031.569579078966	-1087.7207040086917	56.15112492972577	-1087.7207040086917	0.005096765572782359	0.001220504402644251	49.44263386883442	
623000	-1039.4015373520433	-1091.4004783586765	51.998941006633316	-1091.4004783586765	0.007902940892477613	0.002509291311234638	46.01118609480604	
624000	-1036.6833931540673	-1085.8405587261227	49.157165572055526	-1085.8405587261227	0.00615152376565927	0.0034484209991121834	43.48732673793179	
625000	-1037.5360223028017	-1085.7591864091173	48.223164106315714	-1085.7591864091173	0.010184993238797128	0.0036894606204632844	42.62088910138547	
626000	-1034.890952188086	-1086.6290957498663	51.73814356178032	-1086.6290957498663	0.005788482465711827	9.947558733793614E-4	44.825130357483	
627000	-1036.8587043524783	-1086.8085634034453	49.94985905096711	-1086.8085634034453	0.010375116529200151	0.002655310758402481	44.018665466308754	
628000	-1036.9035778652524	-1086.173792417772	49.27021455251943	-1086.173792417772	0.00643984104285587	0.004178280836992905	43.79235915245785	
629000	-1033.9147809633612	-1085.4806693645492	51.56588840118789	-1085.4806693645492	0.007801084635487667	0.0022166463195085963	45.45412850899422	
630000	-1039.8712951337745	-1090.8597816054544	50.988486471679735	-1090.8597816054544	0.006490478621676014	0.00240196325906183	44.957017620260814	
631000	-1041.3353062591527	-1089.0938441084068	47.758537849253976	-1089.0938441084068	0.005826990239163191	0.004814307493171108	42.4223747823687	
632000	-1045.4040126251127	-1089.5789484192176	44.174935794104776	-1089.5789484192176	0.006958732804667918	0.006709180587581969	39.17065734055412	
633000	-1044.8080410677742	-1087.8363577400692	43.02831667229506	-1087.8363577400692	0.012130893682750924	0.006574754988155979	38.00379870652364	
634000	-1037.8122181903461	-1085.9040234630531	48.09180527270709	-1085.9040234630531	0.007025194046052181	0.002642360388983624	42.15572259816194	
635000	-1041.1440392331947	-1086.4355666442657	45.291527411071115	-1086.4355666442657	0.011893876408893764	0.004523507945251835	39.8930599190101	
636000	-1037.0536555434194	-1088.075707283047	51.022051739627685	-1088.075707283047	0.006584126268758447	0.0027240796757793816	45.11642709805696	
637000	-1039.6362005336762	-1087.5586681879422	47.922467654266015	-1087.5586681879422	0.006796609647075373	0.003984894765203725	42.39722327944932	
638000	-1038.3190326487108	-1085.406523511002	47.087490862291176	-1085.406523511002	0.009512659839053701	0.004336350319033536	41.646768637317834	
639000	-1036.1869609362257	-1085.9536126845373	49.766651748311645	-1085.9536126845373	0.007911845774796606	0.0031587406907838955	44.00906990192518	
640000	-1041.8527857113304	-1088.256974277759	46.40418856642852	-1088.256974277759	0.0060584319523221755	0.0035894870123293586	40.774442586234755	
641000	-1039.1360476707312	-1085.5965395800786	46.460491909347425	-1085.5965395800786	0.008784842292633953	0.0043065976374976585	41.01288481147836	
642000	-1036.1876864703531	-1087.1738589148883	50.9861724445352	-1087.1738589148883	0.009915185523439268	0.0027395895215420046	45.08622526507425	
643000	-1038.6609269312155	-1087.3012083812098	48.640281449994376	-1087.3012083812098	0.00649406369524108	0.0023398171013903624	42.58259893552807	
644000	-1037.8435564508834	-1087.6801290606643	49.83657260978085	-1087.6801290606643	0.010338423262964486	0.002444048636366215	43.82247327222356	
645000	-1037.9958043151828	-1086.2470533001174	48.25124898493461	-1086.2470533001174	0.008259083030633432	0.004722549416386587	42.895842490322295	
646000	-1033.4843485334593	-1085.7814338995233	52.29708536606397	-1085.7814338995233	0.007361781863523537	0.001593825021099337	45.8554668879609	
647000	-1039.5198783068458	-1085.6958448832672	46.175966576421274	-1085.6958448832672	0.007040941176668226	0.00591176110857979	41.045155072382926	
648000	-1036.3160349407106	-1085.8229926798654	49.50695773915473	-1085.8229926798654	0.008915094162534028	0.0024047034344506337	43.47662904404802	
649000	-1042.6226652456453	-1087.8683907202444	45.24572547459913	-1087.8683907202444	0.006576270975509689	0.004207403876269591	39.774815996632455	
650000	-1040.0644372338916	-1086.6189883427223	46.55455110883078	-1086.6189883427223	0.01147914433843459	0.0017498997167346047	40.206354311419005	
651000	-1042.4272484734965	-1087.2887632233414	44.86151474984498	-1087.2887632233414	0.008419559441922981	0.004884464631820778	39.53981915604684	
652000	-1037.1245400214102	-1085.5677979981308	48.44325797672055	-1085.5677979981308	0.007691385739237327	0.0035309066169880486	42.79705736771587	
653000	-1040.9665038037022	-1087.2794111775022	46.31290737380015	-1087.2794111775022	0.005526852181700779	0.006306534396002013	41.24673839640391	
654000	-1035.3060494617873	-1085.8715518843037	50.56550242251646	-1085.8715518843037	0.00882270953805822	0.002522035893565466	44.58281361315875	
655000	-1034.3396072609207	-1085.3473126344861	51.007705373565436	-1085.3473126344861	0.00854208424927113	0.001377954483092915	44.42055023549201	
656000	-1035.2830330989784	-1086.5199540567598	51.23692095778148	-1086.5199540567598	0.004867865934759656	0.0023271354216207237	45.17380375722366	
657000	-1039.7499425664776	-1088.4040175828277	48.654075016350156	-1088.4040175828277	0.007962389879252608	0.002233891326498165	42.55006479157584	
658000	-1040.3304580889983	-1086.3035972454468	45.973139156448404	-1086.3035972454468	0.007476024988078464	0.005027045746885788	40.68021636237118	
659000	-1038.7042582795477	-1088.378032977411	49.67377469786334	-1088.378032977411	0.0068855540184031665	0.0017415314563452677	43.32078429232997	
660000	-1035.2071887330076	-1086.730467514038	51.52327878103046	-1086.730467514038	0.00777892898473657	0.0018799973203174282	45.2467938535261	
661000	-1033.5386289553883	-1087.8764129776239	54.33778402223572	-1087.8764129776239	0.0045750434928443166	0.0022342137995235395	48.23391814188341	
662000	-1038.6909043107632	-1087.2406221910055	48.5497178802423	-1087.2406221910055	0.009900128960078062	0.0033836749099444437	42.86092497158814	
663000	-1039.4357717643834	-1089.2341344926563	49.79836272827289	-1089.2341344926563	0.00620992576616035	0.0032579640608615184	44.071709928366644	
664000	-1032.848875555267	-1084.7498245493812	51.90094899411415	-1084.7498245493812	0.006698843922195667	0.002863139672359124	46.045112525373824	
665000	-1036.0639864217185	-1085.5514581537043	49.48747173198572	-1085.5514581537043	0.00899241543755464	0.0023269511947292027	43.42427536363117	
666000	-1038.2308813732125	-1088.6960756072144	50.46519423400187	-1088.6960756072144	0.007573856809777062	0.0023272933296566295	44.40214488625453	
667000	-1032.8276476101782	-1084.74385792337	51.91621031319156	-1084.74385792337	0.008219183124627369	0.0022429059397904853	45.81622735386619	
668000	-1034.2974720930188	-1086.9233327179293	52.6258606249105	-1086.9233327179293	0.006398001554178439	0.001956847772761742	46.38944024529829	
669000	-1040.540641476439	-1087.7005664797202	47.159925003281124	-1087.7005664797202	0.010328357396049391	0.0016658767666690062	40.76252129572132	
670000	-1037.5397795167387	-1087.2034487724254	49.6636692556867	-1087.2034487724254	0.007158613874907492	0.0031444571857214094	43.90155525600554	
671000	-1034.7171736273483	-1089.8789809888735	55.16180736152531	-1089.8789809888735	0.005137563576434441	0.0019798294900504466	48.937062807405276	
672000	-1041.1926465288798	-1087.5714037485918	46.37875721971207	-1087.5714037485918	0.006829668102262243	0.005814908395526107	41.23142697344254	
673000	-1042.202789993148	-1089.0700607435233	46.86727075037528	-1089.0700607435233	0.01265279750289099	0.0027911431528765958	40.985966715522935	
674000	-1033.1434700000416	-1087.7347322777516	54.59126227771007	-1087.7347322777516	0.004916256248581099	0.002338402573492752	48.53297503407796	
675000	-1048.1434338426538	-1092.6274021741783	44.48396833152443	-1092.6274021741783	0.0069437043245126895	0.005031776605605645	39.1919861762025	
676000	-1041.6066460115933	-1086.600982689688	44.994336678094704	-1086.600982689688	0.01001121961853322	0.005542965012613601	39.79911095753565	
677000	-1042.327768463819	-1086.6166471938975	44.288878730078586	-1086.6166471938975	0.010511047729848257	0.007254299489262794	39.36271777719022	
678000	-1048.1028456356787	-1089.6988031527148	41.595957517036226	-1089.6988031527148	0.012303130049380629	0.006298513006201579	36.52851581283028	
679000	-1040.0192280438755	-1087.0471343705276	47.02790632665202	-1087.0471343705276	0.008218689447148314	0.004784811702497977	41.68559772018044	
680000	-1035.3364930152686	-1086.1133868507982	50.7768938355295	-1086.1133868507982	0.007309677968873384	0.0022581235561772227	44.68367274007682	
681000	-1039.7651761983543	-1085.492888281518	45.72771208316362	-1085.492888281518	0.007856507719278743	0.006137378489089922	40.63435449899451	
682000	-1036.0522622661745	-1084.1793036200563	48.127041353881935	-1084.1793036200563	0.008449097505085611	0.002192909375250345	42.00451521892642	
683000	-1033.9493674520284	-1084.938102988238	50.98873553620956	-1084.938102988238	0.00811163598730749	0.0016709926866771252	44.594398130216575	
684000	-1034.7378687811179	-1086.4722878092539	51.734419028135925	-1086.4722878092539	0.00808212502933705	0.0014349948305856493	45.18782499597955	
685000	-1048.1436162511402	-1089.0847474973687	40.94113124622835	-1089.0847474973687	0.01071263490444852	0.009696888986834027	36.30518107830613	
686000	-1037.2291637891633	-1086.9802749341407	49.751111144977465	-1086.9802749341407	0.0054205994843550855	0.004296798864244752	44.30122616127857	
687000	-1031.9974190707323	-1087.7028957580774	55.705476687345104	-1087.7028957580774	0.005051284294864685	0.0012344963217895708	49.008384458647306	
688000	-1037.8945548713787	-1086.0258428645634	48.13128799318477	-1086.0258428645634	0.008615949637076825	0.0019073508016493866	41.869247978622454	
689000	-1038.5013428953202	-1085.4402264777386	46.93888358241834	-1085.4402264777386	0.009431954370675937	0.006597439424406009	41.91780991119121	
690000	-1041.4857100558343	-1088.3723279088406	46.88661785300644	-1088.3723279088406	0.006925033948421374	0.005381430085537552	41.661816728031084	
691000	-1038.537512858256	-1089.8937806044364	51.35626774618049	-1089.8937806044364	0.006103946824177817	0.0019760344200873705	45.12960448544488	
692000	-1046.482254620861	-1089.9816116759102	43.49935705504906	-1089.9816116759102	0.006358625952283758	0.008551696508531673	38.73773146138303	
693000	-1033.2487019570647	-1086.4937928635525	53.245090906487846	-1086.4937928635525	0.0057864872778244664	0.0021767047750063575	47.11514778963257	
694000	-1036.3329001574104	-1086.4971476714786	50.16424751406827	-1086.4971476714786	0.008421423619456631	0.0029390854374066813	44.33459069233063	
695000	-1036.1224743488283	-1085.5306066335588	49.40813228473058	-1085.5306066335588	0.006063222720173314	0.0037184680875920265	43.81368878480803	
696000	-1035.0592018582436	-1085.720784112858	50.66158225461438	-1085.720784112858	0.007682048651757139	0.0012490162403754133	43.97618320939364	
697000	-1040.109418930455	-1088.0385322791653	47.92911334871043	-1088.0385322791653	0.007337080978458574	0.00349245784883084	42.271963812751	
698000	-1034.8844311150515	-1085.9510436946425	51.066612579591094	-1085.9510436946425	0.006430580092680568	0.0020667651359173745	44.88484194926847	
699000	-1036.630633909557	-1087.5861089190425	50.95547500948558	-1087.5861089190425	0.006133859277295617	0.0020879500051115495	44.78390245632508	
700000	-1037.8240095367614	-1084.9541018646332	47.13009232787192	-1084.9541018646332	0.009079708272968398	0.003612070141353037	41.506618103235226	
701000	-1038.756712911638	-1087.5878209220543	48.831108010416344	-1087.5878209220543	0.008580517699747705	0.0024588874253353697	42.82306171295147	
702000	-1038.314817973579	-1085.6180326102508	47.303214636671775	-1085.6180326102508	0.009705759018108598	0.003061371654342483	41.51432242627164	
703000	-1034.9083077967139	-1085.4958413549793	50.58753355826542	-1085.4958413549793	0.006585640430639851	0.0028226896485990865	44.717468485776855	
704000	-1033.5413004991549	-1085.5707060791806	52.02940558002568	-1085.5707060791806	0.005230681984834803	0.002817851688519275	46.15762508308509	
705000	-1038.1940049672578	-1088.475172448248	50.28116748099028	-1088.475172448248	0.011570237060440122	0.0032393145940785156	44.54877396439608	
706000	-1038.5334270585836	-1087.4984539413163	48.965026882732616	-1087.4984539413163	0.006786432602010592	0.0022498599399575652	42.86813956912152	
707000	-1035.1231476352373	-1085.9316690619917	50.808521426754446	-1085.9316690619917	0.009465857234034092	0.002030814797208592	44.6092032382307	
708000	-1034.748757319307	-1084.4996195745307	49.75086225522374	-1084.4996195745307	0.008234099960710636	0.0011702563050278378	43.00032976518658	
709000	-1033.6188795763583	-1085.184289652582	51.565410076223664	-1085.184289652582	0.00588265872777863	0.003191842854377639	45.8182532445325	
710000	-1035.879512972383	-1086.1812038416065	50.301690869223314	-1086.1812038416065	0.0063493122356323844	0.0033716036176058457	44.60932407234592	
711000	-1044.9047942674854	-1090.784594211672	45.87979994418657	-1090.784594211672	0.013508573744251465	0.0025356190675684858	39.902482480547434	
712000	-1037.9829689076778	-1087.3631842177228	49.380215310045095	-1087.3631842177228	0.007177503576589553	0.0024134582191688413	43.35352069572796	
713000	-1046.6398822598007	-1086.8450551177184	40.205172857917574	-1086.8450551177184	0.00936854741890223	0.012363262417951383	35.812146945808834	
714000	-1043.6708339321008	-1087.1381037410413	43.467269808940614	-1087.1381037410413	0.008078396797001852	0.008400106091309721	38.68775886564581	
715000	-1038.039629537934	-1085.460203086057	47.42057354812301	-1085.460203086057	0.008611919527220938	0.004663248368660948	42.05253054925457	
716000	-1041.0587596221646	-1087.624222368275	46.56546274611031	-1087.624222368275	0.007981026947270911	0.003545817005999491	40.92347606769547	
717000	-1035.9765910894205	-1089.6079715489518	53.631380459531314	-1089.6079715489518	0.007219475337629062	0.0025389771611734114	47.65538648802583	
718000	-1039.4517941042686	-1085.8643788466916	46.412584742423064	-1085.8643788466916	0.00849288399951835	0.004454780071046667	40.9988071563767	
719000	-1037.4260615182304	-1085.9702044755074	48.54414295727711	-1085.9702044755074	0.007129369676590985	0.003486965939390609	42.88541967805739	
720000	-1037.3952647594115	-1087.2341737131362	49.83890895372478	-1087.2341737131362	0.007069865875876482	0.0020639762104737547	43.65578799636228	
721000	-1038.5584160096348	-1086.6570220737754	48.098606064140625	-1086.6570220737754	0.007335913048382007	0.002302846499866481	42.02499675152491	
722000	-1037.5456770533954	-1086.0920672925959	48.546390239200484	-1086.0920672925959	0.0054233287672774706	0.004702711719728753	43.1867742642004	
723000	-1037.9947758359403	-1088.728258067098	50.73348223115781	-1088.728258067098	0.007578907716384531	0.003236928885603803	45.00035195764886	
724000	-1039.4299996838133	-1085.956424255902	46.52642457208863	-1085.956424255902	0.007750903744696766	0.003220630389924341	40.788246406770156	
725000	-1039.2010981444216	-1088.4904909724812	49.28939282805949	-1088.4904909724812	0.006509002448432106	0.001899152675921526	43.02304537573869	
726000	-1040.7095290638092	-1088.6990299240122	47.98950086020298	-1088.6990299240122	0.006155701878186676	0.0037164753289294105	42.39452130812813	
727000	-1042.4807488769225	-1089.1117245720006	46.630975695078256	-1089.1117245720006	0.008064899557749841	0.0031034159417710283	40.85572383762297	
728000	-1039.6854392947682	-1086.784844033876	47.09940473910778	-1086.784844033876	0.007177239373085145	0.0030808903941660104	41.31686810434789	
729000	-1040.7745878892172	-1086.1377851913276	45.36319730211048	-1086.1377851913276	0.009769851849540339	0.003798846004489764	39.79013936071064	
730000	-1042.6281568370694	-1089.24341910377	46.61526226670078	-1089.24341910377	0.005907658098842379	0.0050509069906105875	41.32707481698049	
731000	-1036.9831790742041	-1087.4952158291294	50.51203675492523	-1087.4952158291294	0.009366162767680158	0.002174702805015137	44.3811734897751	
732000	-1036.4962850991558	-1087.1030701480481	50.606785048892384	-1087.1030701480481	0.006711996535168367	0.0021362818452209205	44.45809663231335	
733000	-1033.4926548958492	-1085.5212552297244	52.02860033387509	-1085.5212552297244	0.005382083789462729	0.0026315179901250305	46.08840591713388	
734000	-1042.9953490061303	-1087.7098340269795	44.71448502084925	-1087.7098340269795	0.011153213051004026	0.0027463935406190775	38.817018353081	
735000	-1043.1781926178019	-1088.7063221864373	45.52812956863555	-1088.7063221864373	0.010363214586100473	0.005216031828771868	40.272111216400994	
736000	-1038.7765884634655	-1086.728143856849	47.951555393383636	-1086.728143856849	0.0101728786358687	0.00405359613762934	42.44340453675579	
737000	-1037.6220001329161	-1087.101955252225	49.479955119309004	-1087.101955252225	0.005220145050382175	0.0015051551777007172	42.98109584131922	
738000	-1033.6230927802164	-1086.1356243320581	52.512531551841604	-1086.1356243320581	0.007576136945358744	0.0024649927847369404	46.50696515326543	
