# BEAST v1.8.4
# Generated Fri Oct 27 13:24:33 PDT 2017 [seed=1509135872645]
# -beagle_off demo1.xml
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	clock.rate	meanRate	treeLikelihood	branchRates	skyline
91000	-2164.430453107505	-1084.884362818328	-1079.5460902891768	0.0073164058705879175	0.0011056299237143822	0.0015218432687883882	0.0032022752521041514	0.005679945951618402	0.0011574891845825702	1.0	1.0	3.0	1.0	3.0	0.4125078773314051	1.0	1.0	-1079.5460902891768	0.0	42.24334526976637
92000	-2159.4991296519393	-1078.9763403266902	-1080.522789325249	0.009584989501645767	8.892669364524672E-4	7.406022277097493E-4	0.002327230802591337	0.0032275859432829984	0.0026189718827659644	2.0	2.0	2.0	1.0	2.0	0.3540944019686847	1.0	1.0	-1080.522789325249	0.0	46.865563051292646
93000	-2165.301287285119	-1085.1303199723684	-1080.1709673127507	0.0058000624500778135	9.052282990066376E-4	0.0015985289912270547	0.006310332795656108	0.0038170020084142384	0.002369465722325045	1.0	3.0	1.0	3.0	1.0	0.24492471658031895	1.0	1.0	-1080.1709673127507	0.0	43.60311518580721
94000	-2159.4585625457426	-1080.604159834103	-1078.8544027116395	0.00821334830495799	0.0013611906479779842	0.0018566431519789104	0.007052036608474589	0.001469527030620086	0.0036116749977208895	5.0	1.0	1.0	1.0	1.0	0.3059883120485493	1.0	1.0	-1078.8544027116395	0.0	49.03622893815307
95000	-2172.1224832532757	-1091.0954335624976	-1081.027049690778	0.007895691111074401	0.0014877694287306997	9.182777735086293E-4	0.005954043381267542	0.0011681589037662685	0.00416134222944641	2.0	2.0	3.0	1.0	1.0	0.4392075835254635	1.0	1.0	-1081.027049690778	0.0	40.54929398129859
96000	-2162.765022978844	-1080.9474810125023	-1081.8175419663419	0.005456365287641617	0.0019282479532234246	0.002183488038259482	0.0034405085088753755	0.0020231467481007185	0.0032571666667718805	3.0	1.0	2.0	2.0	1.0	0.6354933939091658	1.0	1.0	-1081.8175419663419	0.0	46.11140448554556
97000	-2175.7448722467416	-1092.0522072721913	-1083.6926649745503	0.008765933433220161	0.0048317235931895864	0.0033959549273603544	0.004410333827881967	0.006098585889117822	0.010689186864116716	2.0	1.0	3.0	1.0	2.0	0.7184345846542476	1.0	1.0	-1083.6926649745503	0.0	38.88166481323273
98000	-2169.8798817317333	-1087.6468932338914	-1082.232988497842	0.007799166529479347	0.004138765074039117	0.0015215248637538235	0.004275457352614627	0.010325734390175168	0.007337980337966507	4.0	1.0	1.0	2.0	1.0	0.9346276127340738	1.0	1.0	-1082.232988497842	0.0	43.897498781823884
99000	-2165.7643459162064	-1084.3835524244282	-1081.3807934917784	0.007735888213586508	0.006229219646076738	0.001501267194464983	0.002100578737785901	0.0017541257482455868	0.0033040328032408507	1.0	4.0	2.0	1.0	1.0	0.6945707484887577	1.0	1.0	-1081.3807934917784	0.0	43.47144886968501
100000	-2165.7104338165345	-1084.808961523563	-1080.9014722929714	0.007268360051229019	0.001504678160259511	0.0031036885023639263	0.006073917972838528	0.0026994249114301815	0.0029130011194294673	2.0	1.0	1.0	4.0	1.0	0.5489662425534758	1.0	1.0	-1080.9014722929714	0.0	43.596116393834265
101000	-2176.239746137714	-1092.518737704518	-1083.7210084331964	0.011655651221178917	0.003913262988504935	0.004992548564436278	0.006167441777095824	0.009907966969427948	0.0053474014074748446	2.0	3.0	1.0	2.0	1.0	0.4412255605775984	1.0	1.0	-1083.7210084331964	0.0	38.72343359973083
102000	-2169.642637437545	-1086.7175302532448	-1082.9251071843003	0.005153203061279937	0.0032124896223707806	0.006687449975790953	0.002158060681426951	0.004143017431262034	0.0032497448984069493	1.0	3.0	1.0	1.0	3.0	0.23702299168095045	1.0	1.0	-1082.9251071843003	0.0	43.17679212253215
103000	-2169.3853629752034	-1086.4202513008374	-1082.965111674366	0.006074750005246616	0.001367449999079539	0.002506242538195714	0.006694446519925511	0.0036595721255416594	0.008049627044117387	2.0	2.0	1.0	1.0	3.0	0.8412025864836787	1.0	1.0	-1082.965111674366	0.0	43.73638299820982
104000	-2170.3853929408842	-1089.5581481312322	-1080.8272448096523	0.005689917380213237	0.0040883240676577535	0.004475460074528011	0.013048373020342398	0.008058372677750386	0.002855810274692084	3.0	3.0	1.0	1.0	1.0	0.21167442030506164	1.0	1.0	-1080.8272448096523	0.0	42.82266918521225
105000	-2171.4142635456074	-1088.7221021913476	-1082.6921613542597	0.004786094734734062	0.001417157212402665	0.004404822580060053	0.007934659880972549	0.014724022265513255	0.009373449907539383	2.0	3.0	1.0	2.0	1.0	0.4106563145582413	1.0	1.0	-1082.6921613542597	0.0	43.7693842280129
106000	-2162.844867427889	-1081.7735760153853	-1081.0712914125033	0.005469457943008071	0.0011923395222771503	0.0019013975648015243	0.004537587804857474	0.005918873009249765	0.0029616321532560186	2.0	1.0	1.0	1.0	4.0	0.4854525648563839	1.0	1.0	-1081.0712914125033	0.0	46.420108715188974
107000	-2167.5493250379523	-1085.6293805949465	-1081.9199444430058	0.005888198570206239	0.00486748233344747	0.0032225266901096073	0.008314482421866517	0.0013169230821011308	0.002597641851963735	1.0	1.0	1.0	2.0	4.0	0.2898462574008457	1.0	1.0	-1081.9199444430058	0.0	44.73309128347585
108000	-2173.703701667986	-1089.7202824866038	-1083.9834191813825	0.006916752531715118	0.00327319343701502	0.003500910078203002	0.0056933694117462	0.002202067409342807	0.0013347175808455867	1.0	2.0	3.0	2.0	1.0	0.2941279025909807	1.0	1.0	-1083.9834191813825	0.0	38.37621228579445
109000	-2169.242333146712	-1084.9589788581325	-1084.2833542885796	0.009498713701747367	0.0024039085499075177	0.0010291623495502897	0.001162538021701156	0.0018429931982505748	0.0027713104195779942	1.0	2.0	2.0	1.0	3.0	0.6414545011355866	1.0	1.0	-1084.2833542885796	0.0	40.35178552440544
110000	-2167.698340905466	-1085.5737146626375	-1082.1246262428285	0.00813589011722729	0.00288538307733161	0.0024012136509936094	0.00208408601466052	0.0019465263899789019	0.0030361606588413447	3.0	1.0	2.0	2.0	1.0	0.7351980480550178	1.0	1.0	-1082.1246262428285	0.0	41.15125191141887
111000	-2171.3809853638663	-1088.4634409844473	-1082.917544379419	0.006806728593037159	0.00522401267103341	0.004662794879987689	0.004181179970843155	0.0016504102605218256	0.006097894081929139	1.0	2.0	1.0	3.0	2.0	0.13082863895150149	1.0	1.0	-1082.917544379419	0.0	43.00047882378844
112000	-2163.909881077892	-1082.2354340700929	-1081.674447007799	0.005495973487028586	0.0055459784060185435	0.004007880826840251	9.774440385424247E-4	0.002671307748348422	0.001277672980413942	1.0	1.0	3.0	1.0	3.0	0.24622748477948767	1.0	1.0	-1081.674447007799	0.0	46.05637708394774
113000	-2177.1659532009644	-1092.1540824234278	-1085.0118707775366	0.006664393498671331	0.0028497853087110793	0.0032009899675140467	0.0045727533410226135	0.008680974039262579	0.004339276244755251	2.0	1.0	1.0	3.0	2.0	0.26732600366587006	1.0	1.0	-1085.0118707775366	0.0	38.033044570803774
114000	-2166.7848444818037	-1084.2296650650542	-1082.5551794167498	0.008409563974632172	0.0013586257926112844	0.0013001971893723484	0.003652174599501611	0.0014809757547533458	0.005859318577856413	1.0	3.0	2.0	1.0	2.0	0.26732600366587006	1.0	1.0	-1082.5551794167498	0.0	44.75952582469088
115000	-2166.0041509654015	-1083.7777877318379	-1082.2263632335637	0.011049464313793859	9.644414948906574E-4	0.0023809372273282357	9.682767776296827E-4	0.0027386562281079556	0.00687916542932046	2.0	3.0	1.0	1.0	2.0	0.10851214399648243	1.0	1.0	-1082.2263632335637	0.0	45.20287017586529
116000	-2165.255416095336	-1083.2304333052411	-1082.0249827900946	0.00637487362664411	0.004006656224143167	0.002040800335972946	0.001332683810032876	0.002133609208996016	0.002475465170524817	2.0	2.0	1.0	2.0	2.0	0.331347091522093	1.0	1.0	-1082.0249827900946	0.0	43.43605387639461
117000	-2165.53010516038	-1082.1380618612136	-1083.3920432991665	0.010083635521007833	0.0023650314201030787	0.0013533151067104854	0.002449629820510685	0.004747877536132654	0.00681372463218293	4.0	2.0	1.0	1.0	1.0	1.004642238216834	1.0	1.0	-1083.3920432991665	0.0	46.31286494437743
118000	-2179.946615945851	-1094.7056388045792	-1085.240977141272	0.012581989262047512	0.0017356189226094513	0.006895988564923554	0.002460093095384199	0.003816716933869285	0.009434542837117641	1.0	1.0	3.0	1.0	3.0	1.0681101651398808	1.0	1.0	-1085.240977141272	0.0	37.16189200391583
119000	-2161.72875588042	-1079.6959815604769	-1082.0327743199434	0.005982803292807522	0.0010082989552551616	0.002023271797990079	0.0021238912906154225	0.0019803353095425515	0.005448889324765473	3.0	3.0	1.0	1.0	1.0	0.6463186446084256	1.0	1.0	-1082.0327743199434	0.0	47.32172273869372
120000	-2165.4540630253255	-1084.7633266398307	-1080.6907363854948	0.00896440759824104	0.0111645238290418	0.0010713351679207134	0.00201166634742812	9.180378980715951E-4	0.0030367542180143718	1.0	1.0	2.0	3.0	2.0	0.40927859946555467	1.0	1.0	-1080.6907363854948	0.0	44.632049544576674
121000	-2174.131144701194	-1091.716226884428	-1082.4149178167659	0.006914019820784731	0.005537937882346504	0.007565728895540267	0.00844027854506721	0.00871067894042952	0.0032253106475005682	1.0	2.0	1.0	1.0	4.0	0.1796296006608337	1.0	1.0	-1082.4149178167659	0.0	40.45329216387645
122000	-2169.8905189414563	-1085.4312189541513	-1084.459299987305	0.005715512035231797	0.004762612835842697	0.0021048405804287955	0.005019088071646343	0.0019089913771146003	0.0024286458099905157	4.0	1.0	1.0	2.0	1.0	1.047854343746422	1.0	1.0	-1084.459299987305	0.0	43.40687305467648
123000	-2169.3629836279338	-1087.79853626315	-1081.5644473647837	0.008590266068686235	0.0017434570156897751	0.0017215510301657195	0.0014677640770806386	0.005145909970422155	0.0030127123145400466	2.0	1.0	4.0	1.0	1.0	0.1321860142216039	1.0	1.0	-1081.5644473647837	0.0	40.607489843949125
124000	-2167.3943003833297	-1084.7767659737	-1082.6175344096296	0.008974633790861724	0.0015304854435909193	2.354915711838839E-4	8.126681316394422E-4	0.0032281954332061685	0.004540858602073119	2.0	1.0	1.0	2.0	3.0	0.6026097735120265	1.0	1.0	-1082.6175344096296	0.0	42.692197767826904
125000	-2154.0018413841426	-1072.2689935148326	-1081.7328478693103	0.005117945645373753	4.2670774161535123E-4	5.808592286304135E-4	0.0015509002551775653	0.00195829711210919	0.004062848200040475	1.0	3.0	1.0	3.0	1.0	0.7959173418401603	1.0	1.0	-1081.7328478693103	0.0	52.11434670949966
126000	-2157.1887280092233	-1075.7542308669977	-1081.4344971422254	0.005280251675963955	0.0011463745833431467	0.0010817626934531048	0.0020986434901628286	0.0028708110835128993	0.004840654879323286	3.0	2.0	1.0	2.0	1.0	0.5654281844792131	1.0	1.0	-1081.4344971422254	0.0	50.44583607770666
127000	-2153.308218110308	-1071.1272252044896	-1082.1809929058188	0.005342460186888898	6.285004089047393E-4	7.214844284765886E-4	3.606504695828606E-4	0.0013389978821262277	0.0025495614917243814	2.0	1.0	1.0	2.0	3.0	0.4574317381882069	1.0	1.0	-1082.1809929058188	0.0	52.284237027880515
128000	-2158.881607558223	-1076.3325909292391	-1082.549016628984	0.004178331389928198	0.003936491764120614	8.352743925291147E-4	4.8592215434490634E-4	6.541272564726453E-4	0.0013475043275592157	2.0	1.0	2.0	1.0	3.0	0.13683168813083002	1.0	1.0	-1082.549016628984	0.0	48.04770679136026
129000	-2165.0526316829937	-1084.7160258274912	-1080.3366058555023	0.010409508581311146	0.0025227238569978734	0.0015229989098871231	0.0024335214038218008	0.0024739826082471788	0.003449789969546276	2.0	1.0	1.0	1.0	4.0	0.2949762898672476	1.0	1.0	-1080.3366058555023	0.0	42.21641984711687
130000	-2159.9386612020908	-1079.4456296033325	-1080.4930315987583	0.006219452291367377	0.0011262033399923178	7.182117003701915E-4	0.0014030961706303214	0.004501230699601523	0.0041010299446741895	2.0	2.0	1.0	3.0	1.0	0.27700797205212396	1.0	1.0	-1080.4930315987583	0.0	47.295649623219276
131000	-2162.702971079544	-1081.5350529180118	-1081.167918161532	0.005282166537844085	0.002110070248841615	0.0015662070233141649	7.641204275881989E-4	0.002556509131184496	0.002864155238486496	1.0	2.0	1.0	3.0	2.0	0.22218688972245504	1.0	1.0	-1081.167918161532	0.0	45.1712191593101
132000	-2163.425469671869	-1081.3695125809888	-1082.0559570908802	0.005196730797358975	0.0028663522588462647	0.0014224321843037612	0.0027883656551641774	0.00439121003270506	0.0050727903644257	1.0	2.0	1.0	1.0	4.0	0.7420208550213573	1.0	1.0	-1082.0559570908802	0.0	46.91750161649332
133000	-2165.809453194705	-1082.7823619122673	-1083.0270912824376	0.007150876841132328	0.003999946625986896	0.001125539755727499	0.0020777678223383345	0.002239425203577684	0.0045745008467291725	1.0	2.0	1.0	3.0	2.0	0.062008857938591656	1.0	1.0	-1083.0270912824376	0.0	46.58271807065146
134000	-2169.466269694653	-1087.6132598336965	-1081.8530098609565	0.006221539112214009	0.0031547708206812273	0.006846269525090034	0.001364314049652378	0.001453200499586418	9.829650055822158E-4	1.0	1.0	2.0	3.0	2.0	0.12323590901387164	1.0	1.0	-1081.8530098609565	0.0	40.268492818387706
135000	-2172.9645829233336	-1090.616245795507	-1082.3483371278267	0.00633027834046693	0.002700554027074361	0.0031722702042904253	0.002984577986236032	0.005869644121236207	0.0055403868341439835	1.0	2.0	1.0	3.0	2.0	0.12323590901387164	1.0	1.0	-1082.3483371278267	0.0	39.279259716185685
136000	-2172.2348850838844	-1091.50400150822	-1080.7308835756642	0.008787317970420708	0.004971889224088294	0.00988895668308233	0.0019798215214697056	0.004257595788749908	0.004493368615622291	2.0	4.0	1.0	1.0	1.0	0.22518168429715718	1.0	1.0	-1080.7308835756642	0.0	39.91216657090743
137000	-2164.6260804408716	-1084.3277247820358	-1080.2983556588358	0.007278666182465214	9.977511571367037E-4	0.0012149368151114478	0.0044407927779023595	0.0012980914192504815	0.006307901668361772	2.0	2.0	1.0	1.0	3.0	0.15080811021071444	1.0	1.0	-1080.2983556588358	0.0	46.318717706347485
138000	-2172.4321598916695	-1091.0422548637503	-1081.3899050279192	0.00937460607149533	0.006862210594478511	0.0022859491327243764	0.0047389703783768476	0.007971007587496078	0.008960379343673231	1.0	3.0	3.0	1.0	1.0	0.15080811021071444	1.0	1.0	-1081.3899050279192	0.0	41.16056772726005
139000	-2162.2979928435934	-1077.2366864555502	-1085.061306388043	0.0038418703494205813	0.001375881686706614	0.001561605066580276	0.0017928143260532731	2.950904183074101E-4	7.447429227206408E-4	3.0	1.0	1.0	2.0	2.0	0.517874746206009	1.0	1.0	-1085.061306388043	0.0	46.29947105330545
140000	-2164.3260207871626	-1079.7035258629196	-1084.6224949242428	0.00561145812745034	0.006762408525797965	7.776825723351214E-4	0.001544895245843975	0.002387841675109821	0.0017611060385776204	4.0	2.0	1.0	1.0	1.0	0.620786787905366	1.0	1.0	-1084.6224949242428	0.0	47.674797488458026
141000	-2167.8184544312658	-1082.6850756429087	-1085.133378788357	0.0047407581949105515	0.00889876897472356	0.00140303517683686	0.004011509691465644	0.0030159261428475527	0.0020490121874307474	1.0	3.0	1.0	3.0	1.0	0.620786787905366	1.0	1.0	-1085.133378788357	0.0	47.08346416940328
142000	-2169.9613867258004	-1087.5595467738494	-1082.4018399519507	0.009777983752655175	0.0013475575726118196	0.0014994783460894265	0.0010375459452289593	0.0040166271829612426	0.003417166895990284	2.0	2.0	1.0	1.0	3.0	0.24056656530829928	1.0	1.0	-1082.4018399519507	0.0	39.74868522953455
143000	-2167.7214955596346	-1085.1186304098537	-1082.6028651497807	0.005648386671383886	0.004044931960308576	0.00272517769066051	0.003207132483985109	0.0038002378477863087	0.004191325687853297	2.0	1.0	2.0	2.0	2.0	0.7113619533430801	1.0	1.0	-1082.6028651497807	0.0	43.448059850234856
144000	-2162.800358466531	-1083.1625517009672	-1079.6378067655637	0.00834935982106841	8.893617260714222E-4	0.0020735166351497766	0.004282954005326133	0.006255059458933157	0.006821115960088638	1.0	2.0	1.0	3.0	2.0	0.5390149620199546	1.0	1.0	-1079.6378067655637	0.0	45.683780876630365
145000	-2167.690599580964	-1083.3608739600913	-1084.3297256208723	0.006911410970661953	4.1250271521366095E-4	0.0011021997753132406	0.003301544160857028	0.006331723049104271	0.002956761415415423	1.0	3.0	1.0	3.0	1.0	0.8367919325951314	1.0	1.0	-1084.3297256208723	0.0	44.219416342562205
146000	-2157.644240787222	-1074.3860413284322	-1083.2581994587897	0.004335607765174005	0.0012702514485797502	6.56500053044924E-4	6.557356740574513E-4	0.0017933859651656856	0.003429999576892165	1.0	1.0	2.0	1.0	4.0	0.419662455756015	1.0	1.0	-1083.2581994587897	0.0	50.14135891176454
147000	-2161.8171192807754	-1079.4762780520346	-1082.3408412287408	0.004583301277715606	0.0011582806957205437	0.001503063066354294	0.0023971300966874848	0.002019596201768438	0.005038802136215409	5.0	1.0	1.0	1.0	1.0	0.29230435735011434	1.0	1.0	-1082.3408412287408	0.0	47.289391817326255
148000	-2161.6774630924974	-1081.2800845090521	-1080.3973785834455	0.006293626316181784	0.0023540260612520923	0.001803846868769893	0.0022148575308151715	0.005577721655003785	0.003798014080179515	2.0	1.0	1.0	1.0	4.0	0.20205665401573228	1.0	1.0	-1080.3973785834455	0.0	47.18796594946798
149000	-2160.733993409296	-1079.4685303479964	-1081.2654630613	0.004734777670658947	0.002133673837194239	8.579804513970905E-4	0.001306480077487446	0.0035572908850772292	0.004109075231655102	1.0	1.0	3.0	3.0	1.0	0.3748741526590589	1.0	1.0	-1081.2654630613	0.0	47.403785844835205
150000	-2164.616007777734	-1085.1189556252612	-1079.4970521524726	0.010359560967639412	0.001573430647579846	0.0035097781432608076	0.005054384968935758	0.0021275413571730946	0.0038686501105148403	1.0	1.0	4.0	1.0	2.0	0.28295012378184425	1.0	1.0	-1079.4970521524726	0.0	43.59976879576532
151000	-2173.335879929522	-1090.6694561189006	-1082.6664238106216	0.011974832063853953	0.002798270500944047	0.004479846866201861	0.0014311854696900798	0.006953472815940042	0.008941690905331742	2.0	1.0	1.0	2.0	3.0	0.7902074134777372	1.0	1.0	-1082.6664238106216	0.0	41.39958651563469
152000	-2164.2547262231915	-1083.628718561157	-1080.6260076620345	0.01060789308517993	8.923142587542371E-4	0.0017370442220142612	0.003356851365213442	0.006322192290573091	0.00682115030726779	3.0	1.0	1.0	2.0	2.0	0.15650711049853228	1.0	1.0	-1080.6260076620345	0.0	45.24102823349077
153000	-2172.834560123058	-1090.9663743447236	-1081.8681857783345	0.00965760298145699	0.0019210895842611576	0.004061919889069045	0.0027833040121955028	0.0027005261075318822	0.0035235545696176754	1.0	5.0	1.0	1.0	1.0	0.09489949511513744	1.0	1.0	-1081.8681857783345	0.0	37.97548685464503
154000	-2165.283890717536	-1084.4883423605647	-1080.7955483569713	0.005828376227145046	0.0023005554506237264	0.0024267725096553294	0.005649418716381106	0.002366996248734163	0.004725122317530671	3.0	1.0	2.0	1.0	2.0	0.2705533023106546	1.0	1.0	-1080.7955483569713	0.0	44.74785606901903
155000	-2164.2328509623367	-1080.7096213361071	-1083.5232296262297	0.006204278575619949	0.001703790649367135	0.0023933539520741786	0.0022548659210958797	0.005553927063070111	0.0031233063473441822	1.0	2.0	3.0	1.0	2.0	0.14153796823252984	1.0	1.0	-1083.5232296262297	0.0	47.863953071745826
156000	-2174.879237814439	-1087.3993525356163	-1087.4798852788224	0.00782714507642299	0.004203227584328256	0.002017392925316659	0.0015760617219616022	0.006064078537799941	0.006899913595889394	3.0	1.0	2.0	1.0	2.0	2.5639231869612584	1.0	1.0	-1087.4798852788224	0.0	43.51660348236647
157000	-2174.620208237483	-1084.9524894303297	-1089.6677188071535	0.007469727362208803	8.12668907054681E-4	7.358898146933976E-4	0.002199310951806203	0.0022516738594768235	0.00635708641015144	1.0	1.0	2.0	4.0	1.0	2.5639231869612584	1.0	1.0	-1089.6677188071535	0.0	42.50551924357818
158000	-2169.416089279279	-1083.3610460897312	-1086.0550431895476	0.007034251176860098	0.001817648266241077	0.001643413427265869	0.0034606439346291764	0.0021873759524485177	0.0026514582743725956	2.0	1.0	2.0	2.0	2.0	1.5249658506513235	1.0	1.0	-1086.0550431895476	0.0	43.63385959520083
159000	-2165.8196673575267	-1083.913893074766	-1081.9057742827606	0.006405705347875939	0.006147472830277623	5.534651378915501E-4	0.002522333478999359	0.0023989035730691216	0.0018730257583672904	1.0	2.0	1.0	2.0	3.0	0.42290600202939893	1.0	1.0	-1081.9057742827606	0.0	45.44909741685113
